,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Area_log,Price_log,loc_updated
787,675.0,2,2,Semi-Furnished,Chhattarpur,1,2800000,Ready_to_move,New_Property,Builder_Floor,6.51471269087253,14.845129975145431,Chhattarpur
788,1175.0,3,3,Unfurnished,"JVTS Gardens, Chhattarpur",4,5000000,Almost_ready,New_Property,Builder_Floor,7.0690234265782586,15.424948470398377,Chhattarpur
789,1500.0,3,3,Unfurnished,Chhattarpur,4,6000000,Ready_to_move,Resale,Builder_Floor,7.3132203870903005,15.60727002719233,Chhattarpur
790,810.0,2,2,Unfurnished,Chhattarpur,4,4500000,Ready_to_move,Resale,Apartment,6.697034247666483,15.319587954740546,Chhattarpur
791,630.0,2,2,Unfurnished,Chhattarpur Enclave Phase2,1,2800000,Ready_to_move,Resale,Apartment,6.4457198193855785,14.845129975145431,Chhattarpur
792,650.0,2,2,Semi-Furnished,Chhattarpur,1,2500000,Ready_to_move,Resale,Builder_Floor,6.476972362889682,14.731801289838428,Chhattarpur
793,1800.0,4,4,Semi-Furnished,Chhattarpur Enclave Phase2,1,8500000,Ready_to_move,New_Property,Builder_Floor,7.495541943884256,15.955576721460545,Chhattarpur
794,725.0,2,2,Furnished,Chhattarpur,1,3000000,Ready_to_move,Resale,Apartment,6.586171654854675,14.914122846632385,Chhattarpur
795,900.0,3,2,Semi-Furnished,Chhattarpur,1,4900000,Ready_to_move,New_Property,Builder_Floor,6.802394763324312,15.404745763080854,Chhattarpur
796,750.0,2,2,Unfurnished,Chhattarpur,1,3500000,Ready_to_move,New_Property,Builder_Floor,6.620073206530356,15.068273526459642,Chhattarpur
797,700.0,2,2,Semi-Furnished,Chhattarpur Enclave Phase2,1,3000000,Ready_to_move,New_Property,Builder_Floor,6.551080335043403,14.914122846632385,Chhattarpur
798,950.0,3,2,Semi-Furnished,Chhattarpur,1,7020000,Almost_ready,New_Property,Builder_Floor,6.856461984594588,15.764273776001994,Chhattarpur
799,1600.0,3,4,Unfurnished,"DLF Chattarpur Farms, Chhattarpur",1,60000000,Almost_ready,New_Property,Apartment,7.377758908227872,17.909855120186375,Chhattarpur
800,900.0,2,2,Semi-Furnished,Chhattarpur,1,3500000,Ready_to_move,New_Property,Builder_Floor,6.802394763324312,15.068273526459642,Chhattarpur
801,1500.0,3,3,Semi-Furnished,Chhattarpur,1,7000000,Ready_to_move,New_Property,Builder_Floor,7.3132203870903005,15.761420707019589,Chhattarpur
802,500.0,2,1,Semi-Furnished,Chhattarpur Enclave Phase2,2,7000000,Ready_to_move,Resale,Apartment,6.214608098422191,15.761420707019589,Chhattarpur
803,1035.0,3,3,Semi-Furnished,Chhattarpur Enclave Phase2,1,4500000,Ready_to_move,New_Property,Builder_Floor,6.942156705699468,15.319587954740546,Chhattarpur
804,825.0,3,2,Semi-Furnished,"Aravali Tower, Chhattarpur",1,5990000,Ready_to_move,New_Property,Builder_Floor,6.715383386334682,15.605601970091634,Chhattarpur
805,1300.0,3,3,Semi-Furnished,Chhattarpur,1,4400000,Ready_to_move,New_Property,Builder_Floor,7.170119543449628,15.29711509888849,Chhattarpur
806,765.0,2,2,Unfurnished,Chhattarpur,4,2500000,Ready_to_move,New_Property,Builder_Floor,6.639875833826536,14.731801289838428,Chhattarpur
807,580.0,1,1,Semi-Furnished,Chhattarpur Enclave Phase2,1,1600000,Ready_to_move,New_Property,Builder_Floor,6.363028103540465,14.285514187210008,Chhattarpur
808,1750.0,3,3,Semi-Furnished,Chhattarpur Enclave Phase2,1,6500000,Ready_to_move,New_Property,Builder_Floor,7.467371066917559,15.687312734865866,Chhattarpur
809,650.0,2,2,Semi-Furnished,Mehrauli,0,2750000,Ready_to_move,Resale,Apartment,6.476972362889682,14.827111469642755,Mehrauli
810,405.0,1,1,Semi-Furnished,Mehrauli,0,1500000,Ready_to_move,New_Property,Apartment,6.003887067106539,14.220975666072441,Mehrauli
811,675.0,2,1,Unfurnished,Mehrauli,0,2200000,Ready_to_move,Resale,Builder_Floor,6.51471269087253,14.603967918328545,Mehrauli
812,850.0,2,2,Semi-Furnished,Mehrauli,1,2800000,Ready_to_move,Resale,Apartment,6.745236349484363,14.845129975145431,Mehrauli
813,800.0,3,3,Semi-Furnished,Mehrauli,1,4500000,Ready_to_move,Resale,Apartment,6.684611727667928,15.319587954740546,Mehrauli
814,405.0,1,1,Furnished,Mehrauli,1,1800000,Ready_to_move,Resale,Apartment,6.003887067106539,14.403297222866392,Mehrauli
815,1350.0,3,3,Unfurnished,Mehrauli,1,8500000,Ready_to_move,New_Property,Builder_Floor,7.2078598714324755,15.955576721460545,Mehrauli
816,1350.0,3,3,Unfurnished,Mehrauli,1,8500000,Ready_to_move,New_Property,Apartment,7.2078598714324755,15.955576721460545,Mehrauli
817,450.0,1,1,Unfurnished,Mehrauli,1,1700000,Ready_to_move,New_Property,Builder_Floor,6.1092475827643655,14.346138809026446,Mehrauli
818,1300.0,3,3,Semi-Furnished,"Mehrauli carpet area 1300 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 2 Covered bathroom 3 balcony 2 ownership Freehold 3 bhk flat with attached washroom, modular kitchen, IInd floor, one car and one bike parking, lift, gated society, security, cctv camera, water backup. read more Contact Agent View Phone No. Share Feedback Agent India Bhoomi",2,7000000,Ready_to_move,New_Property,Builder_Floor,7.170119543449628,15.761420707019589,Mehrauli
819,1050.0,3,2,Unfurnished,Mehrauli,2,5600000,Ready_to_move,New_Property,Builder_Floor,6.956545443151568,15.538277155705378,Mehrauli
820,1675.0,4,3,Furnished,Mehrauli,2,13500000,Ready_to_move,Resale,Builder_Floor,7.423568444259168,16.41820024340866,Mehrauli
821,1250.0,3,3,Unfurnished,Mehrauli,2,8500000,Almost_ready,New_Property,Builder_Floor,7.1308988302963465,15.955576721460545,Mehrauli
822,1080.0,3,3,Unfurnished,Mehrauli,5,6000000,Ready_to_move,New_Property,Apartment,6.984716320118267,15.60727002719233,Mehrauli
823,1170.0,3,3,Unfurnished,"Andheria Mor, Mehrauli",5,7200000,Almost_ready,New_Property,Builder_Floor,7.064759027791803,15.789591583986285,Mehrauli
824,1250.0,3,2,Semi-Furnished,Mehrauli carpet area 1250 sqft status Ready to Move floor Ground out of 8 floors transaction Resale furnishing Semi-Furnished facing East overlooking Main Road car parking 1 Covered bathroom 2 balcony 3 ownership Freehold The flat located are very good condition and well developed area. The flat area are very spaciable. This flat balcony view is very best society very neat and clean. read more Contact Agent View Phone No. Share Feedback Agent Bharti Real Estate 100+ Buyers Served,1,6500000,Ready_to_move,Resale,Apartment,7.1308988302963465,15.687312734865866,Mehrauli
825,1500.0,3,3,Semi-Furnished,"Andheria Mor, Mehrauli",1,8400000,Ready_to_move,New_Property,Apartment,7.3132203870903005,15.943742263813544,Mehrauli
826,1350.0,3,3,Unfurnished,Mehrauli,1,8500000,Ready_to_move,New_Property,Apartment,7.2078598714324755,15.955576721460545,Mehrauli
827,855.0,2,2,Semi-Furnished,Mehrauli,1,4000000,Ready_to_move,Resale,Builder_Floor,6.751101468936759,15.201804919084164,Mehrauli
828,540.0,1,1,Unfurnished,Mehrauli,1,1700000,Ready_to_move,Resale,Builder_Floor,6.29156913955832,14.346138809026446,Mehrauli
829,1044.0983,3,2,Unfurnished,Mehrauli,1,6000000,Ready_to_move,Resale,Builder_Floor,6.950908921098208,15.60727002719233,Mehrauli
830,405.0,1,1,Semi-Furnished,Mehrauli,1,1600000,Ready_to_move,Resale,Apartment,6.003887067106539,14.285514187210008,Mehrauli
831,500.0,1,2,Semi-Furnished,Mehrauli,1,2100000,Ready_to_move,Resale,Apartment,6.214608098422191,14.557447902693653,Mehrauli
832,450.0,1,1,Furnished,Mehrauli,1,1700000,Ready_to_move,Resale,Apartment,6.1092475827643655,14.346138809026446,Mehrauli
833,405.0,1,1,Unfurnished,"Andheria Mor, Mehrauli",1,1500000,Ready_to_move,Resale,Apartment,6.003887067106539,14.220975666072441,Mehrauli
834,405.0,1,1,Unfurnished,Mehrauli,1,1200000,Ready_to_move,Resale,Builder_Floor,6.003887067106539,13.997832114758227,Mehrauli
835,450.0,1,1,Unfurnished,"Brijwasi Colony, Mehrauli",1,1650000,Ready_to_move,Resale,Apartment,6.1092475827643655,14.316285845876765,Mehrauli
836,173.0,2,2,Unfurnished,Mehrauli,1,3500000,Ready_to_move,Resale,Builder_Floor,5.153291594497778,15.068273526459642,Mehrauli
837,1100.0,3,2,Unfurnished,Mehrauli,1,8500000,Ready_to_move,Resale,Builder_Floor,7.0030654587864625,15.955576721460545,Mehrauli
838,600.0,2,2,Unfurnished,Mehrauli,1,3200000,Ready_to_move,Resale,Builder_Floor,6.396929655216146,14.978661367769954,Mehrauli
839,800.0,3,2,Semi-Furnished,Mahavir Enclave,1,4400000,Ready_to_move,New_Property,Builder_Floor,6.684611727667928,15.29711509888849,Mahavir Enclave
840,990.0,4,3,Unfurnished,Mahavir Enclave Part 1,1,7200000,Almost_ready,New_Property,Builder_Floor,6.8977049431286375,15.789591583986285,Mahavir Enclave
841,1100.0,3,2,Semi-Furnished,Mahavir Enclave Part 1,1,7500000,Ready_to_move,New_Property,Builder_Floor,7.0030654587864625,15.830413578506539,Mahavir Enclave
842,1100.0,3,2,Unfurnished,Mahavir Enclave,1,6500000,Ready_to_move,New_Property,Apartment,7.0030654587864625,15.687312734865866,Mahavir Enclave
843,527.0,2,2,Semi-Furnished,Mahavir Enclave Part 1,1,3500000,Ready_to_move,Resale,Builder_Floor,6.267200548541362,15.068273526459642,Mahavir Enclave
844,1000.0,2,2,Semi-Furnished,Mahavir Enclave Part 1 carpet area 1000 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished facing East car parking 1 Covered bathroom 2 balcony 2 East Facing Property this property is for sale purpose.......................... Contact Owner View Phone No. Share Feedback Owner Twinkle Sudan,1,6500000,Ready_to_move,Resale,Builder_Floor,6.907755278982138,15.687312734865866,Mahavir Enclave
845,1000.0,3,2,Semi-Furnished,Mahavir Enclave Part 1,1,6200000,Ready_to_move,Resale,Builder_Floor,6.907755278982138,15.640059850015321,Mahavir Enclave
846,450.0,1,1,Semi-Furnished,Mahavir Enclave Part 1,1,2500000,Ready_to_move,New_Property,Builder_Floor,6.1092475827643655,14.731801289838428,Mahavir Enclave
847,600.0,2,2,Semi-Furnished,Mahavir Enclave,1,3000000,Ready_to_move,New_Property,Apartment,6.396929655216146,14.914122846632385,Mahavir Enclave
848,950.0,3,2,Furnished,Mahavir Enclave Part 1,1,6000000,Ready_to_move,New_Property,Builder_Floor,6.856461984594588,15.60727002719233,Mahavir Enclave
849,855.0,3,2,Unfurnished,Mahavir Enclave Part 1,1,4800000,Ready_to_move,Resale,Apartment,6.751101468936759,15.38412647587812,Mahavir Enclave
850,770.0,2,2,Semi-Furnished,Mahavir Enclave,1,3790000,Ready_to_move,New_Property,Builder_Floor,6.646390514847728,15.147876577058609,Mahavir Enclave
851,810.0,3,2,Semi-Furnished,Mahavir Enclave,1,4200000,Ready_to_move,New_Property,Apartment,6.697034247666483,15.250595083253597,Mahavir Enclave
852,710.0,2,2,Unfurnished,Mahavir Enclave,1,2900000,Ready_to_move,Resale,Apartment,6.565264970035361,14.880221294956705,Mahavir Enclave
853,950.0,3,2,Unfurnished,Mahavir Enclave Part 1,1,5000000,Ready_to_move,Resale,Builder_Floor,6.856461984594588,15.424948470398377,Mahavir Enclave
854,450.0,1,1,Semi-Furnished,Mahavir Enclave Part 1,1,2100000,Ready_to_move,New_Property,Builder_Floor,6.1092475827643655,14.557447902693653,Mahavir Enclave
855,500.0,2,2,Semi-Furnished,Mahavir Enclave Part 1,1,3200000,Ready_to_move,Resale,Apartment,6.214608098422191,14.978661367769954,Mahavir Enclave
856,600.0,2,1,Semi-Furnished,Mahavir Enclave Part 1,1,3000000,Ready_to_move,Resale,Apartment,6.396929655216146,14.914122846632385,Mahavir Enclave
857,420.0,1,1,Unfurnished,Mahavir Enclave Part 1,1,2300000,Ready_to_move,Resale,Builder_Floor,6.040254711277415,14.648419680899377,Mahavir Enclave
858,900.0,3,2,Semi-Furnished,Mahavir Enclave Part 1,1,5900000,Almost_ready,New_Property,Builder_Floor,6.802394763324312,15.590462908875947,Mahavir Enclave
859,945.0,3,2,Semi-Furnished,Mahavir Enclave Part 1,1,5500000,Ready_to_move,Resale,Apartment,6.851184927493743,15.520258650202699,Mahavir Enclave
860,565.0,2,2,Unfurnished,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah,1,3500000,Ready_to_move,Resale,Builder_Floor,6.336825731146441,15.068273526459642,Mahavir Enclave
861,450.0,2,1,Semi-Furnished,Mahavir Enclave Part 3,1,1700000,Ready_to_move,Resale,Apartment,6.1092475827643655,14.346138809026446,Mahavir Enclave
862,430.0,1,1,Unfurnished,Mahavir Enclave,1,1850000,Ready_to_move,New_Property,Builder_Floor,6.063785208687607,14.430696197054507,Mahavir Enclave
863,550.0,2,2,Unfurnished,Mahavir Enclave,1,2300000,Ready_to_move,Resale,Builder_Floor,6.309918278226516,14.648419680899377,Mahavir Enclave
864,810.0,3,2,Furnished,Mahavir Enclave,1,3800000,Ready_to_move,Resale,Builder_Floor,6.697034247666483,15.150511624696614,Mahavir Enclave
865,720.0,3,2,Semi-Furnished,Mahavir Enclave Part 1,1,4500000,Ready_to_move,Resale,Builder_Floor,6.579251212010101,15.319587954740546,Mahavir Enclave
866,360.0,2,1,Semi-Furnished,"Vijay Enclave, Mahavir Enclave",1,2200000,Ready_to_move,New_Property,Apartment,5.886104031450156,14.603967918328545,Mahavir Enclave
867,820.0,3,2,Semi-Furnished,Mahavir Enclave,1,5200000,Ready_to_move,Resale,Builder_Floor,6.709304340258298,15.464169183551654,Mahavir Enclave
868,459.0,2,2,Semi-Furnished,Mahavir Enclave Part 3,1,2200000,Ready_to_move,Resale,Builder_Floor,6.129050210060545,14.603967918328545,Mahavir Enclave
869,378.0,1,2,Unfurnished,"Narela Sector A1 carpet area 42 sqyrd status Ready to Move floor Ground out of 5 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Open bathroom 2 balcony 2 ownership Freehold Near bawana industrial area and j.j. colony. DDA Housing property LIG FLAT very nice property for single family 200 hundreds family already living IN THIS SOCIETY and very piece full atmosphere this society 24 hour guards all facility available read more Contact Owner View Phone No. Share Feedback Owner Vivek Gupta",2,1500000,Ready_to_move,Resale,Apartment,5.934894195619588,14.220975666072441,Narela
870,450.0,1,1,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",2,2200000,Ready_to_move,Resale,Apartment,6.1092475827643655,14.603967918328545,Narela
871,900.0,2,2,Semi-Furnished,"DDA Flats Pocket 1 Sector A9, Narela",2,3800000,Ready_to_move,Resale,Apartment,6.802394763324312,15.150511624696614,Narela
872,360.0,1,1,Unfurnished,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1,1800000,Ready_to_move,Resale,Apartment,5.886104031450156,14.403297222866392,Narela
873,559.7228,2,2,Furnished,Narela,3,2850000,Ready_to_move,Resale,Apartment,6.327441661176251,14.862829552244833,Narela
874,350.0,1,1,Unfurnished,Narela,3,2500000,Ready_to_move,Resale,Apartment,5.857933154483459,14.731801289838428,Narela
875,365.0,1,1,Unfurnished,Narela,5,3500000,Ready_to_move,Resale,Apartment,5.899897353582492,15.068273526459642,Narela
876,390.0,1,1,Unfurnished,"DDA Lig Flats, Narela",5,2000000,Ready_to_move,Resale,Apartment,5.966146739123692,14.50865773852422,Narela
877,350.0,1,1,Unfurnished,"DDA Flats Pocket 3, Narela",5,3000000,Ready_to_move,Resale,Apartment,5.857933154483459,14.914122846632385,Narela
878,210.0,1,1,Semi-Furnished,"DDA Lig Flats, Narela",5,2000000,Ready_to_move,New_Property,Apartment,5.3471075307174685,14.50865773852422,Narela
879,50.0,1,1,Unfurnished,"DDA Lig Flats, Narela",5,3500000,Ready_to_move,New_Property,Apartment,3.912023005428147,15.068273526459642,Narela
880,500.0,1,1,Unfurnished,"DDA Pocket H, Narela",5,1800000,Ready_to_move,Resale,Apartment,6.214608098422191,14.403297222866392,Narela
881,350.0,1,1,Unfurnished,"DDA Lig Flats, Narela",5,1600000,Ready_to_move,Resale,Apartment,5.857933154483459,14.285514187210008,Narela
882,379.0,1,1,Unfurnished,"DDA Lig Flats, Narela",1,1600000,Ready_to_move,Resale,Builder_Floor,5.937536205082426,14.285514187210008,Narela
883,236.8058,1,1,Unfurnished,Narela,1,2000000,Ready_to_move,Resale,Apartment,5.467240395953139,14.50865773852422,Narela
884,445.0,1,1,Unfurnished,Narela Mandi,1,1500000,Ready_to_move,Resale,Apartment,6.09807428216624,14.220975666072441,Narela
885,452.0838,2,1,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",1,3000000,Ready_to_move,Resale,Apartment,6.113867560878192,14.914122846632385,Narela
886,350.0,1,1,Unfurnished,Narela,1,1490000,Ready_to_move,New_Property,Apartment,5.857933154483459,14.214286677921644,Narela
887,437.0,1,1,Furnished,"DDA Lig Flats, Narela",1,3500000,Ready_to_move,New_Property,Apartment,6.07993319509559,15.068273526459642,Narela
888,61.0,3,3,Unfurnished,"Bhorgarh, Narela",1,4000000,Ready_to_move,Resale,Apartment,4.110873864173311,15.201804919084164,Narela
889,495.0,2,2,Unfurnished,Narela,1,1750000,Ready_to_move,Resale,Builder_Floor,6.204557762568691,14.375126345899696,Narela
890,900.0,2,2,Unfurnished,Narela Sector A9,1,4600000,Ready_to_move,Resale,Apartment,6.802394763324312,15.341566861459324,Narela
891,350.0,1,1,Semi-Furnished,"DDA Lig Flats, Narela",1,1800000,Ready_to_move,Resale,Builder_Floor,5.857933154483459,14.403297222866392,Narela
892,585.0,2,2,Unfurnished,Narela,1,1900000,Ready_to_move,Resale,Builder_Floor,6.371611847231858,14.457364444136667,Narela
893,198.0,1,1,Furnished,Narela Sector A5,1,1000000,Ready_to_move,Resale,Apartment,5.288267030694535,13.815510557964275,Narela
894,4900.0,1,1,Unfurnished,"DDA Lig Flats, Narela",1,1000000,Ready_to_move,New_Property,Apartment,8.496990484098719,13.815510557964275,Narela
895,2077.4327,1,1,Unfurnished,"DDA Flats Pocket 3, Narela",1,1000000,Ready_to_move,Resale,Builder_Floor,7.638888131499709,13.815510557964275,Narela
896,50.0,1,1,Semi-Furnished,"DDA Lig Flats, Narela",1,3500000,Ready_to_move,New_Property,Apartment,3.912023005428147,15.068273526459642,Narela
897,990.0,3,2,Furnished,Narela,1,5000000,Ready_to_move,Resale,Builder_Floor,6.8977049431286375,15.424948470398377,Narela
898,425.0,1,1,Unfurnished,Narela,1,2200000,Ready_to_move,Resale,Apartment,6.052089168924417,14.603967918328545,Narela
899,750.0,2,2,Unfurnished,Malviya Nagar,0,13000000,Almost_ready,New_Property,Builder_Floor,6.620073206530356,16.38045991542581,Malviya Nagar
